customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_fiber optic,InternetService_no,Contract_one year,Contract_two year,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check
1894-igfsg,1,0,0,0,0.295774647887324,1,0,0,0,0,0,1,1,0,0.7064676616915423,0.21798407569813064,1,1,0,0,0,0,1,0
9060-hjjrw,1,0,0,0,0.7042253521126761,0,0,0,1,1,0,1,1,1,0.37960199004975126,0.33576044311100856,0,0,0,1,0,1,0,0
7113-hipfi,0,0,1,1,0.9154929577464789,1,0,1,1,1,1,0,0,0,0.47363184079601983,0.47060350796215095,0,0,0,0,1,0,0,1
3740-rlmvt,0,1,1,0,0.9295774647887325,1,0,1,1,0,1,0,0,1,0.4248756218905473,0.47318255250403873,0,0,0,1,0,0,0,0
6609-mxjhj,1,0,1,1,0.4084507042253521,1,1,0,0,0,0,0,0,1,0.0681592039800995,0.0889395338102931,0,0,1,0,1,0,0,1
1061-pnthc,1,0,1,1,0.7746478873239437,1,1,1,0,1,1,1,1,1,0.908955223880597,0.6847680590814678,0,1,0,0,0,0,0,1
1963-svucv,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.2691542288557213,0.0030579275328871443,1,0,0,0,0,0,1,0
9153-btbvv,1,0,1,0,0.9859154929577465,1,1,0,0,0,0,0,0,0,0.06716417910447761,0.20011539349180707,0,0,1,0,1,0,0,0
8149-rsoun,1,0,0,0,0.0,1,1,0,0,0,0,1,1,1,0.7522388059701491,0.008660281560120008,1,1,0,0,0,0,1,0
3594-kadlu,0,0,1,0,0.02816901408450704,0,0,1,0,0,1,0,0,0,0.16766169154228855,0.009496884375721208,0,0,0,0,0,0,0,1
5834-aspwa,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5691542288557214,0.006537041310870067,1,1,0,0,0,0,1,0
6603-qwspr,1,0,0,0,0.6338028169014085,1,0,0,1,1,1,1,1,1,0.8572139303482588,0.563743364874221,0,1,0,0,1,0,0,0
9121-phqsr,0,1,1,0,0.2112676056338028,1,1,0,0,0,0,1,0,1,0.6646766169154228,0.15836025848142166,0,1,0,0,0,1,0,0
5293-wxjak,1,1,1,0,0.14084507042253522,1,1,0,0,1,1,1,1,1,0.8537313432835821,0.12864643434110318,1,1,0,0,0,0,0,0
1465-lntlj,0,1,1,0,0.09859154929577466,1,0,0,0,1,1,0,1,1,0.4592039800995025,0.06495499653819525,0,0,0,0,0,1,0,0
1345-gkdzz,0,0,0,1,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.012670205400415416,0,0,1,0,0,0,0,1
2428-zmctb,0,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.021861297022847913,0,0,1,0,0,1,0,0
8474-umlnt,1,0,0,0,0.16901408450704225,1,0,1,1,0,1,0,1,0,0.49303482587064673,0.09502077082852528,0,0,0,0,0,0,0,0
5126-rcxyw,0,0,1,1,0.7464788732394366,0,0,0,0,1,1,0,1,0,0.2761194029850746,0.27755019616893606,0,0,0,0,1,1,0,0
1760-cazht,0,0,0,1,0.33802816901408456,1,0,0,0,0,0,0,0,0,0.025373134328358193,0.0509346872836372,0,0,1,0,0,0,0,1
2921-xwdjh,1,1,1,0,0.5211267605633804,1,0,1,0,0,0,0,1,1,0.6487562189054726,0.36099123009462264,0,1,0,0,0,0,1,0
3744-zrrdz,0,0,0,0,0.28169014084507044,1,1,0,1,0,0,0,0,1,0.6378109452736318,0.2116374336487422,1,1,0,0,0,0,1,0
6599-cebnn,1,0,0,0,0.46478873239436624,1,0,0,1,0,0,0,0,1,0.554228855721393,0.2891357027463651,1,1,0,0,0,1,0,0
0820-fnrnx,0,0,1,1,0.22535211267605634,1,1,0,1,1,1,0,0,1,0.482089552238806,0.12211516270482345,0,0,0,0,0,0,0,1
8766-pafne,0,0,1,0,0.9859154929577465,1,0,0,1,1,1,1,1,1,0.6054726368159203,0.6399780752365567,0,0,0,0,1,1,0,0
3097-nqysn,0,1,1,0,0.014084507042253521,1,1,0,0,0,0,1,0,1,0.6825870646766168,0.01587237479806139,1,1,0,0,0,0,0,1
9402-cxwpl,1,0,0,0,0.971830985915493,1,1,0,1,0,0,1,1,0,0.8024875621890547,0.786960535425802,0,1,0,1,0,0,1,0
8849-ayptr,0,0,1,0,0.4507042253521127,1,0,0,0,0,0,1,1,0,0.7263681592039801,0.3398626817447496,0,1,0,0,0,0,1,0
3908-blsyf,1,0,0,0,0.07042253521126761,1,0,0,0,1,0,0,1,0,0.6532338308457711,0.055244634202630975,1,1,0,0,0,0,1,0
1755-rmcxh,0,0,1,1,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.002475190399261482,0,0,1,0,0,0,0,1
2824-dxnkn,1,0,1,1,1.0,1,1,1,0,1,0,1,0,1,0.5293532338308458,0.5777809831525502,0,0,0,0,1,0,0,0
7674-ytafd,1,0,0,0,0.4507042253521127,1,0,0,1,0,1,0,0,1,0.6139303482587065,0.30764481883221784,0,1,0,1,0,0,0,0
4598-xlknj,1,1,1,0,0.33802816901408456,1,0,0,1,1,0,1,1,1,0.7985074626865671,0.2879875375028848,1,1,0,0,0,0,1,0
0816-tsphq,0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.02487562189054726,0.0029309946918993773,0,0,1,0,0,0,0,1
1981-inrfu,1,0,0,0,0.014084507042253521,1,0,0,0,0,0,1,0,1,0.6119402985074627,0.016812831756288945,1,1,0,0,0,0,1,0
8705-wzcyl,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.2641791044776119,0.003000230786983614,0,0,0,0,0,0,1,0
2272-uoini,1,0,0,0,0.08450704225352114,1,0,1,1,0,1,1,1,1,0.599502487562189,0.06372605585045003,0,0,0,0,0,0,1,0
7608-rgiro,0,0,0,1,0.8591549295774649,1,1,0,0,0,0,0,0,1,0.061194029850746234,0.16088160627740597,0,0,1,0,1,0,0,1
0239-oxexl,1,0,0,0,0.6338028169014085,1,1,1,1,0,0,0,0,0,0.6567164179104478,0.4418186014308793,0,1,0,0,0,0,0,1
8563-iioxk,0,0,1,1,0.08450704225352114,1,0,1,0,0,0,0,0,1,0.3134328358208955,0.03606046618970691,1,0,0,1,0,0,1,0
8929-kswih,0,0,0,0,0.33802816901408456,1,0,0,0,1,1,1,1,0,0.8064676616915423,0.28787214401107775,0,1,0,0,1,0,0,0
8879-xuahx,0,0,1,0,0.9859154929577465,1,1,1,1,1,1,1,1,1,0.9751243781094526,0.9861470113085622,0,1,0,0,1,0,1,0
7072-mbhev,1,1,1,1,0.14084507042253522,1,1,0,0,1,0,0,0,1,0.5955223880597014,0.09762866374336489,0,1,0,0,0,1,0,0
5013-sbuih,1,0,0,0,0.6901408450704226,1,1,1,1,0,1,1,1,1,0.9094527363184081,0.6383971843987999,1,1,0,0,1,0,1,0
4029-hpfvy,0,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,1,0.517910447761194,0.023263327948303717,0,1,0,0,0,0,0,1
8393-dlhga,0,0,0,1,0.33802816901408456,1,0,0,1,0,0,1,1,1,0.772636815920398,0.2804004154165705,1,1,0,0,0,0,1,0
8561-nmtbd,1,0,1,1,0.9295774647887325,1,1,0,1,1,1,1,1,1,0.9363184079601988,0.850409646895915,0,1,0,1,0,1,0,0
9048-jvyvf,0,0,0,0,0.02816901408450704,1,0,0,0,0,1,1,1,1,0.508457711442786,0.019911147011308562,1,0,0,0,0,0,1,0
5712-ptiww,0,0,0,0,0.014084507042253521,1,0,0,0,1,1,0,0,1,0.6129353233830845,0.015422340180013847,1,1,0,0,0,0,1,0
0946-cljti,0,1,1,0,0.8028169014084507,1,1,0,0,1,0,1,1,1,0.800497512437811,0.6685668128317563,1,1,0,0,0,0,1,0
7690-kpncu,0,0,1,1,0.8873239436619719,1,0,1,0,1,0,1,1,1,0.545273631840796,0.5388702977152088,0,0,0,1,0,1,0,0
1732-vhubq,1,1,1,1,0.647887323943662,1,0,0,0,0,0,0,0,0,0.5203980099502488,0.3796965151165474,1,1,0,0,0,0,0,0
5214-nltit,0,0,1,1,1.0,1,1,0,0,1,0,0,1,1,0.7218905472636815,0.7492499423032541,0,1,0,0,1,1,0,0
0305-sqecb,1,0,0,1,0.14084507042253522,0,0,1,0,0,1,0,0,1,0.17711442786069648,0.04428802215555044,0,0,0,1,0,0,0,1
5310-noova,0,0,0,0,0.6338028169014085,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.1024982690976229,0,0,1,0,1,0,1,0
8845-lwkge,1,0,1,1,0.4084507042253521,1,0,0,0,1,1,1,0,1,0.46019900497512434,0.22690399261481656,0,0,0,1,0,0,1,0
0486-lgcch,0,0,1,1,0.14084507042253522,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.0238806831294715,0,0,1,0,1,0,0,1
6384-vmjhp,1,0,0,0,1.0,1,0,1,1,1,1,0,1,1,0.5447761194029851,0.6054004154165705,0,0,0,0,1,1,0,0
2227-jrsjx,1,0,0,0,0.28169014084507044,1,0,0,1,0,1,1,1,1,0.8049751243781095,0.22358642972536352,0,1,0,0,0,0,0,0
1976-cfocs,1,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0.2761194029850746,0.0031387029771520886,1,0,0,0,0,0,1,0
2176-osjuv,0,0,1,0,0.9859154929577465,1,1,1,1,0,1,0,0,0,0.4666666666666667,0.5380740826217402,0,0,0,0,1,0,0,0
4311-qttai,1,0,0,0,0.2112676056338028,1,0,0,0,0,0,0,0,0,0.010945273631840807,0.031935148857604435,0,0,1,1,0,1,0,0
6734-fqajx,0,1,0,0,0.9295774647887325,1,0,1,1,0,1,1,1,1,0.863681592039801,0.8253981075467344,0,1,0,0,1,0,1,0
1116-dxxdf,0,0,0,0,0.5352112676056339,1,0,1,0,1,0,1,1,1,0.817910447761194,0.43652204015693513,0,1,0,0,1,0,1,0
0396-ukgai,0,0,0,1,0.3098591549295775,1,0,0,1,0,1,0,0,1,0.3686567164179104,0.14601892453265639,0,0,0,0,0,0,0,0
1843-tlsgd,1,0,1,1,0.16901408450704225,1,0,0,0,0,0,0,0,0,0.025870646766169153,0.029258019847680592,0,0,1,0,1,0,0,1
7968-quxns,0,0,0,0,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.006965174129353213,0.010541195476575123,0,0,1,0,0,0,0,1
0962-cqpwq,1,0,1,1,0.8591549295774649,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.14739787675975077,0,0,1,0,1,0,0,0
5605-iygfg,1,0,0,0,0.08450704225352114,1,0,0,0,0,0,0,0,1,0.5134328358208955,0.05731017770597739,0,1,0,0,0,0,0,0
7605-snlqg,1,0,1,0,0.619718309859155,1,0,0,0,1,0,0,0,1,0.31840796019900497,0.25418301407800603,0,0,0,0,0,1,0,0
3472-qprch,0,0,1,1,0.5492957746478874,1,1,0,0,0,0,0,0,0,0.06965174129353235,0.11402030925455804,0,0,1,0,1,1,0,0
3096-izetn,1,0,0,0,0.15492957746478872,1,0,0,0,0,0,0,1,0,0.5955223880597014,0.10714285714285715,1,1,0,0,0,0,0,0
8910-ledag,0,1,1,0,0.46478873239436624,1,0,0,0,0,0,0,0,0,0.5303482587064676,0.27793099469189936,0,1,0,0,0,1,0,0
1796-janow,1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.002232864066466651,0,0,1,0,0,0,0,1
0623-ejqeg,0,0,0,0,0.9014084507042254,1,1,1,0,0,1,0,1,0,0.7492537313432835,0.6981825525040388,0,1,0,1,0,0,1,0
3524-wqdsg,1,0,1,1,0.5915492957746479,1,1,0,0,1,0,1,1,1,0.8064676616915423,0.4836314331871682,0,1,0,0,0,0,0,0
7470-dynoe,0,0,0,0,0.7323943661971831,1,0,0,0,1,0,0,1,1,0.4263681592039801,0.385310408492961,0,0,0,1,0,0,1,0
0674-gcdxg,0,0,0,0,0.8732394366197184,1,1,1,0,1,1,0,1,1,0.5338308457711444,0.5147011308562197,0,0,0,0,1,0,0,0
5590-zskrv,1,0,1,1,0.09859154929577466,1,0,1,1,0,0,0,0,0,0.3621890547263681,0.05347911377798293,0,0,0,0,0,0,0,1
6067-ngceu,1,0,0,0,0.9014084507042254,1,1,1,1,1,0,1,1,1,0.9233830845771144,0.8179321486268175,0,1,0,0,0,1,0,0
2332-todqs,1,0,0,0,0.6619718309859155,1,1,0,0,0,0,0,0,0,0.06766169154228854,0.13301407800600046,0,0,1,1,0,1,0,0
4114-qmkvn,1,0,1,1,0.7746478873239437,1,1,1,1,0,0,0,1,0,0.5024875621890547,0.4381029309946919,0,0,0,1,0,0,0,0
1169-saocl,0,0,0,0,0.676056338028169,1,1,0,1,0,1,1,1,1,0.8796019900497513,0.5941957073621048,0,1,0,1,0,0,0,0
6340-dacft,1,0,1,1,0.6901408450704226,1,0,0,0,0,0,0,0,0,0.02288557213930348,0.12133048696053543,0,0,1,0,1,1,0,0
4700-ubqmv,0,0,1,1,0.28169014084507044,1,1,1,0,0,0,1,1,1,0.5736318407960199,0.1766616662820217,0,0,0,1,0,0,0,0
6174-nrbtz,0,0,0,0,0.6338028169014085,0,0,1,0,0,0,0,0,1,0.12437810945273631,0.1696861297022848,0,0,0,1,0,0,0,0
8606-oegqz,1,0,0,1,0.23943661971830985,1,1,0,0,0,0,0,0,0,0.07014925373134329,0.05029425340410801,0,0,1,0,1,1,0,0
8819-wfggj,0,0,1,0,0.943661971830986,0,0,1,0,1,0,1,1,1,0.3567164179104477,0.4356912070159243,0,0,0,0,1,0,0,0
4013-ubxwq,1,0,0,0,0.08450704225352114,1,1,0,0,0,1,1,1,1,0.5611940298507463,0.05796215093468729,1,0,0,0,0,0,1,0
8999-ypybv,0,0,1,1,0.619718309859155,1,0,1,1,1,1,1,1,1,0.6577114427860695,0.44302446342026314,0,0,0,0,1,0,0,1
4800-vhzki,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.01641791044776117,0.00012693284098776788,1,0,1,0,0,0,0,1
1086-lxkfy,1,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.5059701492537313,0.005804292637895223,1,1,0,0,0,0,0,1
9888-zcumm,0,0,1,1,0.8873239436619719,0,0,1,0,1,1,1,1,1,0.4159203980099502,0.4415705054234941,0,0,0,0,1,0,0,0
6633-mpwbs,0,0,0,0,0.056338028169014086,1,0,0,0,0,1,0,0,1,0.3079601990049751,0.022859450726978998,1,0,0,0,0,0,1,0
5419-conwx,1,1,0,0,0.04225352112676056,1,0,0,1,1,0,1,1,1,0.8114427860696517,0.04893261020078468,1,1,0,0,0,1,0,0
5600-pdujf,0,0,0,0,0.07042253521126761,1,0,0,0,0,1,0,0,1,0.31094527363184077,0.03391414724209555,0,0,0,0,0,1,0,0
8628-mfkax,1,1,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9800995024875622,0.9529483037156704,0,1,0,0,1,1,0,0
2208-ugtgr,0,0,0,0,0.7746478873239437,1,1,0,1,0,0,1,1,0,0.799502487562189,0.6418474498038311,0,1,0,0,0,0,1,0
4183-myfrb,1,0,0,0,0.28169014084507044,1,0,0,1,1,0,0,1,1,0.7144278606965173,0.2127971382414032,0,1,0,0,0,0,1,0
0526-sxdjp,0,0,1,0,1.0,0,0,1,1,1,0,0,0,0,0.2373134328358209,0.3396261250865451,0,0,0,0,1,0,0,0
0617-fhsgk,0,0,0,1,0.676056338028169,1,1,0,0,0,0,0,0,0,0.5666666666666667,0.4222824832679437,1,1,0,0,0,1,0,0
7632-mnyoy,0,1,0,0,0.9154929577464789,1,1,0,1,1,1,1,1,0,0.9218905472636817,0.855440803138703,1,1,0,1,0,1,0,0
1231-yndek,0,0,0,0,0.8028169014084507,1,0,0,0,0,0,0,0,1,0.008955223880596996,0.11732056312024003,0,0,1,0,1,0,0,0
5144-pqcdz,0,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,1,0.01691542288557213,0.004667666743595662,0,0,1,0,0,0,0,1
5288-ahoup,0,1,0,0,0.14084507042253522,1,0,0,0,0,0,0,1,1,0.599502487562189,0.09870759289176091,0,1,0,0,0,0,1,0
9351-hxdmr,0,0,1,0,1.0,1,1,1,0,1,1,1,1,1,0.9218905472636817,0.9487710593122548,0,1,0,0,1,1,0,0
8207-dmrvl,0,0,1,1,1.0,1,1,1,1,1,1,1,1,0,0.9582089552238805,0.9562947149780752,0,1,0,0,1,0,0,0
6905-niqin,0,0,0,0,0.0,1,0,0,1,0,0,0,0,0,0.32238805970149254,0.0036752827140549274,1,0,0,0,0,0,0,1
7622-fwgew,0,1,1,0,0.7746478873239437,1,0,1,1,1,1,1,1,1,0.6706467661691543,0.5545407339026078,0,0,0,0,1,0,0,0
4446-bzkhu,0,0,1,0,0.8450704225352113,1,1,0,1,1,0,1,1,1,0.8686567164179103,0.7226690514654973,1,1,0,0,0,0,1,0
2778-oclgr,0,1,1,0,0.323943661971831,0,0,1,0,0,0,0,1,0,0.20746268656716416,0.10991230094622663,1,0,0,0,0,0,0,0
6127-isgtu,1,0,1,0,0.2112676056338028,1,1,0,0,0,0,1,0,1,0.663681592039801,0.15687168243711055,1,1,0,0,0,0,1,0
4676-wluht,0,0,0,0,0.7464788732394366,0,0,1,1,0,0,0,1,0,0.27810945273631843,0.27846180475421184,0,0,0,0,1,0,0,0
5566-soezd,0,0,1,1,0.36619718309859156,1,0,1,1,0,0,0,0,1,0.6208955223880598,0.25282137087468265,0,1,0,1,0,1,0,0
9940-rhlfb,1,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.5676616915422885,0.006519732287099007,1,1,0,0,0,0,1,0
4277-udief,0,0,1,1,0.323943661971831,1,1,1,0,0,1,1,1,0,0.6243781094527363,0.21983037156704363,0,0,0,0,0,0,0,0
5906-bfozt,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.01243781094527363,8.077544426494335e-05,0,0,1,0,0,0,0,1
6869-fgjjc,0,0,0,0,0.943661971830986,1,0,0,1,1,0,0,0,0,0.6104477611940298,0.6280463881837064,0,1,0,1,0,1,0,0
2995-uprys,1,1,1,0,0.5492957746478874,1,0,0,1,0,1,1,1,1,0.8054726368159204,0.4665820447726748,1,1,0,1,0,1,0,0
3387-vatus,0,0,0,0,0.056338028169014086,1,1,0,0,0,0,1,1,1,0.7621890547263681,0.05123471036233557,1,1,0,0,0,0,0,0
2499-ajyua,1,1,1,0,1.0,1,1,0,1,1,1,1,1,1,0.9208955223880596,0.9073909531502423,0,1,0,0,1,1,0,0
0958-yhxgp,1,0,0,0,0.08450704225352114,1,0,0,0,0,0,0,0,1,0.5139303482587065,0.05521578582967921,0,1,0,0,0,0,0,1
4462-cywmh,0,1,1,0,0.8591549295774649,1,1,0,1,0,0,0,1,1,0.7119402985074627,0.6474440341564736,0,1,0,0,0,0,0,0
7929-dmbcv,1,0,1,0,0.26760563380281693,1,0,0,0,1,1,0,0,1,0.6243781094527363,0.19211862450957767,0,1,0,0,0,0,0,1
9170-gyzjc,1,0,1,1,0.5633802816901409,1,1,1,1,1,1,0,1,0,0.6134328358208956,0.3816524348026771,1,0,0,0,0,1,0,0
3589-ppvkw,0,0,0,0,0.11267605633802817,1,0,0,0,0,0,0,0,1,0.2601990049751243,0.0380048465266559,0,0,0,0,0,0,0,1
5609-imcgg,1,0,0,0,0.19718309859154928,1,1,1,0,1,0,0,0,1,0.6577114427860695,0.14814793445649668,0,1,0,0,0,1,0,0
7167-pceyd,0,0,0,0,0.9295774647887325,1,0,0,0,0,0,0,0,1,0.015422885572139305,0.14914608816062774,0,0,1,0,1,0,0,1
1336-ezfzy,1,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.007442880221555505,0,0,1,0,0,0,0,1
0224-hjapt,0,0,0,0,0.056338028169014086,1,1,0,0,0,0,0,0,0,0.28756218905472636,0.023580660050773136,1,0,0,0,0,0,1,0
8711-lobky,0,0,1,1,0.8169014084507042,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.13494691899376876,0,0,1,0,1,0,0,1
6734-gmpvk,0,0,0,0,0.056338028169014086,1,1,0,1,1,0,1,1,0,0.8661691542288558,0.06136625894299562,0,1,0,0,0,0,1,0
7975-tzmlr,0,0,0,0,0.647887323943662,1,1,0,1,1,0,1,1,1,0.8442786069651741,0.5620240018462959,0,1,0,1,0,0,1,0
4381-mhqdc,1,0,0,0,0.647887323943662,1,1,1,0,1,1,0,0,1,0.46517412935323377,0.3301523194091853,0,0,0,0,1,0,0,1
7989-chgtl,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.013432835820895522,9.231479344564949e-05,1,0,1,0,0,0,0,1
4430-uzipo,0,0,0,0,0.02816901408450704,0,0,0,1,0,1,0,0,1,0.18507462686567167,0.010373874913454883,1,0,0,0,0,0,0,1
8387-ugusu,1,0,1,1,0.19718309859154928,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.030636972074774987,0,0,1,0,0,0,0,1
1842-ezjmk,0,0,1,1,0.6901408450704226,1,1,0,1,0,1,1,1,0,0.8502487562189055,0.5829967689822294,1,1,0,0,0,0,1,0
8166-orchu,0,1,1,0,0.4507042253521127,1,0,1,1,0,1,0,1,1,0.7492537313432835,0.3504154165705054,0,1,0,1,0,0,1,0
6108-oqzdq,1,0,1,1,0.04225352112676056,1,1,0,1,0,0,1,1,1,0.7930348258706468,0.04219939995384261,1,1,0,0,0,0,1,0
6017-pplpx,0,0,1,1,0.26760563380281693,1,0,0,0,0,0,0,0,1,0.5194029850746269,0.16756865912762522,1,1,0,0,0,0,1,0
5115-sqaau,1,0,1,1,0.9577464788732395,1,1,0,0,0,0,0,0,1,0.07313432835820893,0.19093007154396494,0,0,1,0,1,0,0,0
9732-ouyrn,1,0,1,0,0.676056338028169,1,0,0,0,0,0,0,0,0,0.007462686567164173,0.10384260327717518,0,0,1,1,0,1,0,0
4884-zthvf,1,1,0,0,0.09859154929577466,1,0,0,1,0,0,1,0,1,0.6850746268656716,0.08017539810754674,0,1,0,0,0,0,1,0
0003-mknfe,0,0,0,0,0.11267605633802817,1,1,0,0,0,0,0,1,0,0.4144278606965174,0.060420032310177715,0,0,0,0,0,0,0,1
4778-izarl,0,0,1,0,0.8732394366197184,1,0,1,1,1,1,1,1,1,0.9139303482587063,0.7716247403646435,0,1,0,0,1,1,0,0
2863-imqdr,1,0,0,0,0.8450704225352113,1,1,1,1,1,1,1,1,0,0.7104477611940299,0.6104200323101777,0,0,0,0,1,0,1,0
0817-hsuse,0,0,0,0,0.0,1,0,0,0,1,1,1,1,1,0.5696517412935324,0.00654281098546042,0,0,0,0,0,0,1,0
1057-foglz,1,0,0,0,0.23943661971830985,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.04303023309485345,0,0,1,0,0,0,0,1
2325-nbpzg,1,0,0,0,0.02816901408450704,1,0,1,0,0,0,0,0,1,0.5601990049751243,0.02479229171474729,0,1,0,0,0,0,1,0
0733-vunuw,0,0,0,0,0.323943661971831,1,1,1,0,0,0,0,0,1,0.37213930348258706,0.15944495730440802,1,0,0,0,0,0,0,0
3351-nqldi,1,0,1,1,0.9295774647887325,1,1,1,0,0,1,0,1,1,0.7572139303482587,0.7295926609739211,1,1,0,1,0,1,0,0
3842-iykue,1,0,0,0,0.47887323943661975,1,1,0,1,0,1,0,0,0,0.6671641791044776,0.33449111470113085,1,1,0,0,0,1,0,0
5077-dxtcg,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.2691542288557213,0.0030579275328871443,1,0,0,0,0,0,1,0
0684-aosih,0,0,1,0,0.0,1,0,1,0,0,0,1,1,1,0.763681592039801,0.008792984075698132,1,1,0,0,0,0,1,0
9819-fbnsv,0,1,1,0,0.5070422535211268,1,0,0,0,0,0,0,0,1,0.5373134328358209,0.29502077082852524,0,1,0,0,0,0,0,0
2270-chbfn,1,0,1,0,0.6056338028169015,1,1,1,1,1,1,0,0,1,0.7646766169154228,0.46639164551119316,0,1,0,0,0,1,0,0
6214-edakz,1,0,1,1,0.295774647887324,1,0,0,1,0,1,0,0,0,0.36716417910447763,0.13700092314793447,1,0,0,0,0,0,1,0
4667-qonea,1,1,1,1,0.8309859154929577,1,0,1,1,1,1,0,1,1,0.56318407960199,0.5120643895684284,0,0,0,1,0,1,0,0
9494-bdnnc,0,0,1,0,0.9154929577464789,1,1,0,1,1,0,0,1,0,0.7666666666666666,0.7217401338564504,0,1,0,1,0,0,1,0
3376-bmgfe,1,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,1,0.5238805970149254,0.029333025617355183,1,1,0,0,0,0,0,0
6479-vdgrk,1,0,1,1,1.0,1,0,1,1,1,1,1,1,0,0.6671641791044776,0.7051003923378721,0,0,0,0,1,0,0,0
8651-enbzx,1,1,0,0,0.8309859154929577,1,1,0,0,1,1,1,1,1,0.873134328358209,0.741126240480037,1,1,0,1,0,0,1,0
2235-zgkpt,1,0,1,1,0.04225352112676056,1,1,0,0,0,0,0,0,0,0.32437810945273626,0.025473113316408957,1,0,0,0,0,0,0,1
1432-fpaxx,1,0,0,0,0.3943661971830986,0,0,0,1,0,0,0,0,1,0.12288557213930351,0.09664781906300486,1,0,0,0,0,0,1,0
0880-tkatg,0,0,1,1,0.04225352112676056,1,1,0,0,1,0,1,1,0,0.8248756218905472,0.04236095084237249,1,1,0,0,0,0,1,0
0195-iescp,0,0,1,0,0.1267605633802817,1,1,0,0,0,0,0,1,1,0.6666666666666666,0.09652665589660743,1,1,0,0,0,0,1,0
1027-lkkqq,1,0,1,1,1.0,1,0,1,0,1,1,1,1,1,0.618905472636816,0.6771347795984307,0,0,0,0,1,0,0,0
3525-dvkfn,1,0,0,0,0.22535211267605634,1,0,0,0,0,0,0,0,0,0.011442786069651711,0.03914724209554582,0,0,1,0,1,0,0,1
2519-fakod,0,0,0,1,0.5211267605633804,1,1,0,0,1,0,1,1,1,0.8059701492537313,0.4336891299330718,1,1,0,0,0,0,0,0
4937-qpzpo,0,0,1,1,0.8450704225352113,1,1,0,0,1,0,1,1,1,0.8124378109452737,0.7180417724440342,0,1,0,1,0,0,1,0
3838-ozurd,0,0,1,0,0.9154929577464789,1,1,0,1,1,0,1,1,1,0.86318407960199,0.8209612277867528,1,1,0,0,0,1,0,0
2883-ilgwo,0,1,0,0,0.7887323943661972,1,1,0,1,0,1,1,1,1,0.8621890547263681,0.680261943226402,0,1,0,0,0,0,0,0
5494-wozrz,1,0,1,1,0.9859154929577465,1,0,1,0,1,1,1,1,1,0.6343283582089552,0.6901742441726287,0,0,0,0,1,1,0,0
3530-vwvgu,1,0,1,1,0.295774647887324,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.04402261712439419,0,0,1,0,0,0,0,1
0707-hovvn,1,1,0,0,0.971830985915493,1,1,0,1,1,1,1,0,1,0.5696517412935324,0.5993364874221093,0,0,0,0,1,0,0,0
6922-ncedi,0,0,0,1,0.7746478873239437,1,0,0,0,0,0,0,0,1,0.02935323383084576,0.1407627509808447,0,0,1,1,0,0,0,1
7206-gzcdc,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5074626865671642,0.0058216016616662826,1,1,0,0,0,0,1,0
2498-xldzr,1,0,1,1,0.4366197183098592,1,0,1,1,1,1,0,1,0,0.5507462686567164,0.265180013847219,0,0,0,0,1,0,0,1
8212-djrch,0,0,1,1,0.056338028169014086,1,0,1,0,1,0,0,1,1,0.717412935323383,0.04796907454419571,0,1,0,0,0,0,0,1
5392-akemh,1,0,0,0,0.15492957746478872,1,0,0,0,0,0,0,0,1,0.2666666666666666,0.058192937918301414,0,0,0,0,0,0,1,0
