customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_fiber optic,InternetService_no,Contract_one year,Contract_two year,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check,sentiment_category,final_sentiment_score,topic,topic_prob
5777-kjirb,1,0,0,0,0.5492957746478874,1,0,0,0,1,0,0,0,1,0.3184079601990049,0.2313351027002077,0,0,0,1,0,0,0,1,Positive,0.4007272099494934,Mail dsl able pay,1.0
1627-afwvj,1,0,0,0,0.3943661971830986,1,0,0,0,0,0,0,0,0,0.0114427860696517,0.0617874451880914,0,0,1,0,1,0,0,1,Very Positive,0.8367493049144745,Wish option however include,0.9951759009786002
3545-cnwrg,1,0,1,1,0.676056338028169,1,1,0,1,0,0,1,1,1,0.7970149253731342,0.5620124624971151,0,1,0,0,0,0,1,0,Very Positive,0.9273710800647736,Fast years electronic fiber,0.8659498900400223
4301-vvzka,0,0,1,0,0.2112676056338028,1,1,0,0,0,0,0,0,1,0.5686567164179105,0.1350796215093468,0,1,0,0,0,0,1,0,Very Positive,0.8620462924957275,Quality plan no receive,1.0
3884-uebxb,1,0,1,1,0.9295774647887324,0,0,1,1,0,0,0,0,0,0.1781094527363184,0.2787502884837294,0,0,0,0,1,0,0,0,Positive,0.3623874292373657,Transfer bank dsl years,1.0
2896-tbnbe,0,0,1,0,0.5492957746478874,1,0,0,1,1,0,0,0,0,0.6223880597014925,0.3593295638126009,0,1,0,1,0,0,1,0,Very Positive,0.9074252987861632,-1 internet service provider overall,0.0
6897-uubnu,0,0,0,0,0.3943661971830986,1,0,0,1,0,1,1,0,0,0.7104477611940299,0.3005827371336256,0,1,0,0,0,0,0,1,Very Positive,0.8046163049221039,Quality plan no receive,0.8999190814205478
8337-mssxb,1,0,0,0,0.1830985915492957,1,0,0,1,0,0,0,1,1,0.6771144278606964,0.1341045465035772,1,1,0,0,0,0,1,0,Negative,-0.2527835970401764,Cancel ultimately decide recently,1.0
3841-nfecx,1,1,1,0,0.9859154929577464,1,1,1,1,1,1,0,0,1,0.7771144278606964,0.778692591737826,0,1,0,0,1,1,0,0,Very Positive,0.960515821647644,Credit card extremely fast,1.0
9692-tusxh,1,0,0,0,0.2394366197183098,1,0,1,0,0,0,1,1,1,0.7741293532338308,0.1986960535425802,1,1,0,0,0,0,1,0,Neutral,-0.0963209476470947,Cancel ultimately decide recently,1.0
1396-qwfbj,1,0,1,1,0.2816901408450704,1,0,0,1,0,0,0,0,1,0.5552238805970149,0.1785021924763443,1,1,0,0,0,0,0,0,Neutral,-0.0207266576766967,Deal better another decide,0.7738418005210528
4385-gzqxv,1,1,0,0,0.2112676056338028,1,0,0,0,0,1,1,1,1,0.7582089552238807,0.1722132471728594,1,1,0,0,0,0,1,0,Neutral,-0.0898433410167693,-1 internet service provider overall,0.0
5345-bmkwb,0,0,1,0,0.0985915492957746,1,0,0,0,0,0,0,0,0,0.0199004975124378,0.0161031617816755,0,0,1,0,0,0,0,1,Very Positive,0.9013370930671692,Far mail monthtomonth flexibility,1.0
4534-wgcir,1,0,1,1,0.8028169014084507,1,1,0,0,0,0,0,0,0,0.0686567164179104,0.1720632356335102,0,0,1,0,1,1,0,0,Very Positive,0.6685613826274872,Though even every make,0.3608931350780424
5220-agaax,0,0,1,1,0.943661971830986,1,1,0,0,0,0,0,0,1,0.0572139303482586,0.1898799907685206,0,0,1,0,1,0,0,0,Very Positive,0.8781618056297302,Though even bank transfer,1.0
8847-geooq,0,0,1,0,0.8309859154929577,0,0,0,1,1,1,1,1,1,0.4174129353233831,0.4112162474036464,0,0,0,0,0,0,0,0,Very Positive,0.8602498985767364,Transfer bank dsl years,0.963470463783661
2805-aufqn,1,0,0,0,0.3380281690140845,1,0,0,0,0,0,0,0,0,0.0154228855721393,0.0526655896607431,0,0,1,0,1,1,0,0,Very Positive,0.9414133778572082,Card credit payments company,1.0
2171-udmfd,0,0,1,1,0.4366197183098592,1,0,0,0,0,0,0,0,1,0.0119402985074626,0.0756692822524809,0,0,1,0,0,1,0,0,Very Positive,0.6830736121177673,Payments credit card automatic,0.5680520830557885
6100-fjzdg,0,0,1,1,0.352112676056338,1,0,0,0,0,0,0,0,1,0.017910447761194,0.0562081698592199,0,0,1,1,0,0,0,0,Very Positive,0.7691602117061616,Transfer bank though even,1.0
7356-iwlfw,0,0,1,1,0.6338028169014085,1,1,0,1,0,0,0,0,1,0.6144278606965173,0.4328294484191091,0,1,0,0,0,0,0,0,Very Positive,0.9468078610420227,Transfer bank quality fast,0.5660651711253477
1213-ngcun,1,0,0,0,0.0704225352112676,1,0,0,0,0,1,0,0,1,0.3124378109452736,0.0286810523886452,1,0,0,0,0,0,0,0,Very Negative,-0.9607041904449464,Decide different recently cancel,1.0
4238-jsswh,1,1,1,0,0.4788732394366197,1,1,0,0,1,0,1,1,0,0.8338308457711442,0.3962324024924994,0,1,0,0,0,0,0,0,Very Positive,0.864788353729248,Transfer bank quality fast,1.0
2599-cipqe,0,0,1,1,0.9859154929577464,1,0,1,1,1,1,1,1,0,0.9059701492537312,0.8959208400646204,0,1,0,0,1,1,0,0,Very Positive,0.9522357858181,Loyal credit card hassle,1.0
3500-nsdoa,0,0,1,1,0.943661971830986,1,1,0,1,0,1,0,1,0,0.5228855721393034,0.5586372028617586,0,0,0,0,1,1,0,0,Very Positive,0.921123180961609,Card credit payments dsl,0.7226537622673591
0031-pvlzi,1,0,1,1,0.0422535211267605,1,0,0,0,0,0,0,0,0,0.0208955223880596,0.0066408954534964,1,0,1,0,0,0,0,1,Very Negative,-0.938909741973877,Decide different recently cancel,1.0
8229-tniqa,1,0,0,0,0.0422535211267605,1,0,0,0,0,0,0,0,1,0.2691542288557213,0.0205573505654281,1,0,0,0,0,0,0,1,Very Negative,-0.8751726546764373,Decide different recently cancel,0.6160805735936206
4628-wqcqq,0,0,0,1,0.4788732394366197,1,0,0,0,1,0,1,0,1,0.6656716417910448,0.3475421186245095,1,1,0,1,0,0,1,0,Neutral,-0.0884064388275146,Better deal decide ultimately,1.0
0909-selie,0,0,1,0,0.8450704225352113,1,1,1,1,1,1,0,1,1,0.6223880597014925,0.558741057004385,0,0,0,0,1,0,0,0,Very Positive,0.9135669687271116,Transfer bank dsl automatic,0.615639802812556
2972-ydyuw,1,0,0,0,0.7887323943661972,1,1,0,1,0,1,0,1,0,0.7606965174129353,0.6289118393722594,0,1,0,1,0,0,1,0,Very Positive,0.9073766315937042,Fast years electronic fiber,1.0
4282-acrxs,0,1,1,0,0.5211267605633804,0,0,0,0,0,0,0,0,1,0.0656716417910447,0.1081179321486268,0,0,0,0,0,0,1,0,Very Positive,0.9526600664138792,Flexibility need monthtomonth give,1.0
4701-mljpn,0,0,0,0,0.4225352112676057,1,0,0,0,1,1,0,0,1,0.3681592039800995,0.1958054465728133,1,0,0,0,0,0,1,0,Neutral,-0.0104770854473114,Decide different recently cancel,0.9074265407333768
2722-jmoni,1,1,1,0,0.0,1,0,1,0,0,0,0,0,1,0.3114427860696517,0.0035483498730671,1,0,0,0,0,0,1,0,Neutral,-0.0614450626373291,Decide different recently cancel,1.0
6559-pdzlr,0,0,0,0,0.352112676056338,1,0,0,0,1,1,1,1,1,0.8,0.2905838910685437,0,1,0,0,0,0,1,0,Very Positive,0.7976219074249268,Quality plan no receive,1.0
6504-vblfl,0,0,1,0,0.7605633802816901,1,0,1,1,1,0,0,0,0,0.4014925373134328,0.3519270713131779,0,0,0,0,1,0,1,0,Very Positive,0.9165361190795898,-1 internet service provider overall,0.0
0442-tdyuo,0,0,1,0,0.6619718309859155,1,0,0,0,0,0,0,0,1,0.017910447761194,0.1173782598661435,0,0,1,0,1,0,0,1,Very Positive,0.8867033776760102,Wish option well however,1.0
6211-whmya,1,1,0,0,0.8873239436619719,0,0,0,1,0,1,1,0,1,0.2547263681592039,0.315278098315255,0,0,0,0,0,0,1,0,Very Positive,0.9790823136806488,-1 internet service provider overall,0.0
9574-rkjif,0,0,1,1,0.4084507042253521,1,1,1,1,0,0,1,0,1,0.7577114427860697,0.3253981075467343,1,1,0,0,0,0,1,0,Neutral,-0.0663161933422088,-1 internet service provider overall,0.0
2887-jpylu,1,0,0,1,0.5633802816901409,1,0,0,0,0,0,0,0,0,0.2681592039800995,0.2103738749134549,0,0,0,0,0,0,0,0,Very Positive,0.8570822439670562,Card credit payments dsl,0.7976093824208939
5108-adxwo,0,0,0,0,0.1408450704225352,1,0,1,0,0,0,0,0,1,0.5497512437810945,0.0891933994922686,1,1,0,0,0,0,1,0,Negative,-0.2132723680019378,Cancel ultimately decide recently,1.0
4636-qrjky,1,0,1,1,0.0704225352112676,1,1,0,0,0,1,0,0,1,0.6194029850746269,0.0558562197092084,1,1,0,0,0,0,1,0,Negative,-0.4630668290138244,Cancel ultimately decide recently,1.0
7234-fecyn,1,1,0,0,0.0985915492957746,1,1,0,0,1,0,1,1,0,0.8268656716417909,0.0878952227094392,1,1,0,0,0,0,1,0,Neutral,-0.1837291331291198,Unfortunately recently switch frequent,0.5208082599670081
9699-ubqfs,1,1,1,0,0.5915492957746479,1,1,1,1,0,0,1,0,1,0.7587064676616915,0.4774982690976229,0,1,0,0,0,0,1,0,Very Positive,0.9143353338718414,Fast years electronic fiber,1.0
4201-jmngr,1,1,0,0,0.0,1,0,1,0,1,0,0,0,1,0.3736318407960198,0.0042695591968612,1,0,0,0,0,0,1,0,Negative,-0.4868574687004089,Sign slow unreliable expectations,1.0
8780-ixsts,1,0,0,0,0.0704225352112676,1,1,0,1,0,0,1,0,1,0.7149253731343282,0.0579852296330486,1,1,0,0,0,0,1,0,Neutral,-0.0765052384376526,Cancel ultimately decide recently,1.0
7268-igmfd,0,1,0,0,0.2394366197183098,1,1,0,0,1,1,1,0,0,0.7527363184079602,0.1990653127163628,0,1,0,0,0,0,0,0,Very Positive,0.7944744572162628,Downtime provider highly connection,0.9644140925847496
9529-ofxhy,0,0,0,0,0.1971830985915492,1,1,1,0,0,0,1,0,1,0.6915422885572139,0.1411723978767597,0,1,0,0,0,0,0,0,Very Positive,0.6548350842952728,Downtime provider highly connection,1.0
8200-lgksr,0,0,1,0,0.9859154929577464,1,1,1,0,1,1,1,1,0,0.6462686567164179,0.7047426725132703,0,0,0,0,1,0,1,0,Very Positive,0.8850951105594635,Electronic dsl convenience years,0.971081406895276
0795-lafgp,0,0,1,1,0.9859154929577464,1,1,1,1,1,1,1,1,0,0.7179104477611941,0.7672801753981076,0,0,0,0,1,0,1,0,Very Positive,0.9203502579212188,-1 internet service provider overall,0.0
0197-pnknk,1,0,1,1,0.9577464788732396,1,1,1,0,1,0,0,0,0,0.6587064676616915,0.6727209785368106,0,1,0,1,0,0,0,0,Very Positive,0.9652344557285308,-1 internet service provider overall,0.0
4785-nkhcx,0,1,0,0,0.056338028169014,1,0,0,0,0,0,0,0,0,0.017910447761194,0.0086948996076621,0,0,1,0,0,0,0,0,Very Positive,0.6474532465934754,Transfer bank though even,0.9451266925201358
1096-adrux,1,0,1,1,0.9154929577464788,1,1,0,0,0,0,0,0,1,0.5572139303482587,0.5585564274174937,0,1,0,1,0,0,0,0,Very Positive,0.9151384062290192,Stream home allow work,0.3572513153877104
9367-wxlch,0,0,0,0,0.0985915492957746,1,1,0,0,0,0,0,1,0,0.6592039800995024,0.0742960996999769,1,1,0,0,0,0,0,0,Neutral,-0.1037083575248718,-1 internet service provider overall,0.0
2839-rfsqe,1,0,0,0,0.0140845070422535,1,0,0,0,0,0,0,0,0,0.0238805970149253,0.0022963304869605,1,0,1,0,0,0,0,1,Very Negative,-0.9635255372047424,Sign disappoint area unfortunately,0.5335168781679835
5760-ifjoz,0,0,0,0,0.028169014084507,1,1,0,1,1,0,1,1,0,0.8925373134328359,0.0340180013847219,0,1,0,0,0,0,0,1,Very Positive,0.8439705598831178,Quality plan no receive,1.0
5446-dkwyw,1,1,1,1,0.8450704225352113,1,1,0,0,1,0,1,0,1,0.4671641791044776,0.4553715670436187,0,0,0,1,0,0,1,0,Very Positive,0.6829699548721313,Electronic dsl convenience years,0.6228314815967412
5845-bzzib,0,0,1,1,0.4788732394366197,1,0,0,0,0,0,0,0,0,0.0184079601990049,0.073447957535195,0,0,1,0,1,0,0,1,Very Positive,0.8246643362998962,Mail option not cannot,0.9268037720419684
7746-qyvco,0,0,1,1,0.2112676056338028,1,0,1,1,0,0,0,0,1,0.3741293532338309,0.096815139626125,0,0,0,1,0,0,0,1,Very Positive,0.9277288210868836,-1 internet service provider overall,0.0
7143-bqiba,0,0,0,0,0.1267605633802817,1,0,1,0,0,1,1,0,0,0.4378109452736318,0.0685610431571659,0,0,0,0,0,0,0,0,Very Positive,0.8833117002964019,Monthtomonth dsl payments provider,0.2252118189964112
6641-xrpsu,1,0,0,0,0.4647887323943662,1,0,0,0,0,0,0,0,1,0.5149253731343283,0.2766328179090699,1,1,0,0,0,1,0,0,Neutral,0.1670854927539825,Decide ultimately providers find,0.4309439591260803
3785-ktysh,0,0,0,0,0.7323943661971831,1,1,0,0,0,0,0,0,0,0.06318407960199,0.1454188783752596,0,0,1,0,1,0,0,1,Very Positive,0.9273956669807434,Four current though mail,1.0
0625-afohs,1,0,1,1,0.3943661971830986,1,0,0,0,0,0,0,0,0,0.0194029850746268,0.0623124855758135,0,0,1,0,1,0,0,1,Very Positive,0.9416937223911286,Wish option however include,0.9938710147426132
8203-xjzrc,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0199004975124378,0.0001673205631202,0,0,1,0,0,0,0,1,Very Positive,0.9399494137763976,Far mail monthtomonth flexibility,1.0
2599-czabp,0,0,1,0,0.1830985915492957,1,0,0,0,0,0,0,0,0,0.2621890547263681,0.0718266789753058,0,0,0,1,0,0,1,0,Very Positive,0.8782305240154267,Electronic dsl convenience plan,0.6135306470190797
5766-xqxmq,1,0,0,0,0.3943661971830986,1,0,1,1,1,0,0,1,1,0.5034825870646765,0.2252134779598431,1,0,0,0,0,0,0,0,Neutral,-0.1042870888233185,Decide different recently cancel,1.0
6906-andwj,0,0,1,1,0.1971830985915492,1,1,0,0,0,0,0,0,1,0.5636815920398011,0.1256000461573967,1,1,0,0,0,0,0,0,Negative,-0.258626057767868,Cancel ultimately decide recently,1.0
3692-jhonh,1,1,1,0,0.7183098591549296,1,1,0,1,1,0,1,1,1,0.8781094527363184,0.6465555042695592,0,1,0,1,0,0,1,0,Very Positive,0.9040536521434784,-1 internet service provider overall,0.0
8469-snffh,0,0,1,0,0.971830985915493,1,1,1,1,1,1,1,0,0,0.6084577114427862,0.6358296792060928,0,0,0,1,0,0,0,0,Positive,0.3756172165870666,Transfer bank dsl years,1.0
0793-tweln,1,0,0,0,0.0422535211267605,1,1,1,0,0,0,0,0,1,0.6159203980099502,0.034739210708516,0,1,0,0,0,0,1,0,Very Positive,0.8613589913368225,Past use reliability speed,1.0
3570-yuekj,1,0,0,0,0.5774647887323944,1,0,0,1,0,0,0,0,1,0.3114427860696517,0.2376125086545119,0,0,0,0,0,0,1,0,Very Positive,0.9259724152565004,Flexibility need monthtomonth give,1.0
8080-ddemj,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0.2671641791044776,0.0030348488345257,1,0,0,0,0,0,1,0,Very Negative,-0.9348257541179656,Sign slow unreliable expectations,1.0
9833-tgfhx,0,0,1,1,0.5774647887323944,1,1,1,0,0,0,1,1,0,0.7845771144278606,0.4613374105700438,0,1,0,1,0,0,1,0,Very Positive,0.9386450494289398,Able positive fast quality,1.0
5514-yqent,0,0,0,1,0.5633802816901409,1,0,1,1,1,1,1,1,1,0.9243781094527362,0.517926378952227,0,1,0,0,1,0,1,0,Very Positive,0.90314439868927,Quality plan no receive,0.8139935443840839
1112-cunao,1,1,0,0,0.1971830985915492,1,1,0,1,0,0,0,1,0,0.7124378109452736,0.1622605585045003,1,1,0,0,0,0,1,0,Negative,-0.4932731066226959,Unfortunately recently switch frequent,0.8263429967005376
5297-mdoir,1,0,1,0,0.8732394366197184,1,0,1,0,1,0,0,0,1,0.6258706467661692,0.6007039003000231,0,1,0,1,0,1,0,0,Very Positive,0.8981990394592285,Credit card extremely fast,1.0
9603-oaihc,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5154228855721392,0.0059139164551119,0,1,0,0,0,0,1,0,Very Positive,0.9340795439243316,Excellent downtime connection look,0.9693513548235304
8809-xkhmd,0,0,1,0,1.0,1,1,1,1,0,1,0,1,1,0.8189054726368158,0.8430994691899377,0,1,0,0,1,0,0,0,Very Positive,0.9215270956039427,Stream home movies allow,1.0
0480-bixde,1,0,1,0,0.2535211267605634,1,0,0,0,1,0,1,1,1,0.781592039800995,0.1989672282483268,0,1,0,0,0,0,1,0,Very Positive,0.8668141734600068,Provider connectivity quality able,0.2548734540385839
5642-mhdqt,1,0,1,1,0.7323943661971831,1,0,0,0,0,0,0,0,1,0.0159203980099502,0.1177763674128779,0,0,1,1,0,0,0,0,Very Positive,0.6544382365703583,Though even bank transfer,0.8690491325371578
4210-qfjmf,1,0,0,0,0.0422535211267605,1,0,0,0,0,0,0,1,1,0.6059701492537314,0.0344391876298176,1,1,0,0,0,0,1,0,Very Negative,-0.8492396582603454,Unfortunately recently switch frequent,1.0
7473-zbdsn,1,0,1,1,0.1830985915492957,1,0,0,0,0,0,0,0,0,0.0054726368159203,0.0273194091853219,0,0,1,0,1,0,0,1,Very Positive,0.7945750928878784,Prefer not problems mail,1.0
3689-mozgr,1,0,0,0,0.3943661971830986,0,0,0,0,0,1,0,0,1,0.1288557213930348,0.1047080544657281,0,0,0,0,0,0,1,0,Neutral,-0.1497305798053741,-1 internet service provider overall,0.0
6319-iejwj,0,0,1,1,0.2676056338028169,1,0,0,0,0,0,1,1,1,0.7159203980099502,0.2028329102238633,1,1,0,0,0,0,1,0,Neutral,-0.1731850714206695,Decide ultimately providers find,0.4551096757531245
9135-hswoc,0,0,1,1,0.8873239436619719,1,0,0,0,0,0,0,0,1,0.0144278606965173,0.1448476805908146,0,0,1,0,1,0,0,0,Very Positive,0.8897248299121856,Though even bank transfer,1.0
7622-nxqzr,0,0,0,0,0.3802816901408451,0,0,0,0,0,1,0,0,1,0.117910447761194,0.0913974151857835,0,0,0,0,0,1,0,0,Very Positive,0.9036237836360932,Card credit payments dsl,1.0
7649-phjvr,0,0,0,0,0.1408450704225352,1,0,0,0,0,0,0,0,0,0.0124378109452736,0.0240018462958689,0,0,1,1,0,0,0,1,Very Positive,0.8908684232711792,Package part wish offer,0.9708469995978845
4853-oitsn,0,0,1,0,0.056338028169014,1,1,1,0,0,0,0,1,1,0.7054726368159204,0.0455169628432956,0,1,0,0,0,0,1,0,Very Positive,0.9108845971107484,-1 internet service provider overall,0.0
4693-vwvbo,1,0,0,0,0.028169014084507,1,0,0,0,0,0,0,0,0,0.0129353233830845,0.0048753750288483,0,0,1,0,0,0,1,0,Very Positive,0.9497441264152526,Electronic even wish though,0.6764351025153341
6591-qgoyb,0,0,0,0,0.2253521126760563,1,1,1,1,1,1,1,0,1,0.8796019900497513,0.1907800600046157,0,1,0,0,0,0,0,0,Very Positive,0.7954257175445556,Transfer bank quality fast,1.0
9286-dojgf,1,1,1,0,0.5211267605633804,1,1,0,0,0,0,0,0,1,0.564179104477612,0.3289926148165243,1,1,0,0,0,0,0,0,Neutral,-0.0683781720161438,Better deal decide ultimately,1.0
4623-zkhly,0,0,1,0,0.295774647887324,1,0,0,0,0,0,0,0,1,0.0218905472636815,0.0522444034156473,0,0,1,0,0,0,0,0,Positive,0.3293541251659393,Transfer bank though even,1.0
0112-qwpnc,0,0,1,0,0.676056338028169,1,1,1,0,1,1,1,1,0,0.6577114427860695,0.4662531733210246,1,0,0,1,0,0,1,0,Very Negative,-0.8476137354850769,Decide different recently cancel,1.0
9114-aafqh,1,0,1,0,0.6619718309859155,1,0,0,1,1,0,0,1,1,0.4716417910447761,0.3549330717747519,0,0,0,1,0,0,1,0,Very Positive,0.8662407956600189,Electronic dsl convenience plan,0.491221904407032
6435-vwccy,0,1,1,0,0.9014084507042254,1,1,1,1,0,0,1,0,1,0.7407960199004975,0.6865451188552966,0,1,0,0,1,1,0,0,Very Positive,0.90830238571167,Card credit quality fast,0.3847748445138041
5406-kgrmx,1,0,0,0,0.9859154929577464,1,1,0,0,0,0,0,0,0,0.0626865671641791,0.196209323794138,0,0,1,0,1,0,1,0,Very Positive,0.9704456337928772,Mail though even years,0.6144587140374159
0744-gknge,1,0,1,1,0.8873239436619719,1,1,1,0,0,1,0,0,1,0.682089552238806,0.6125605815831987,0,1,0,0,0,0,0,0,Very Positive,0.9275594353199006,Five transfer bank extremely,0.5631524560639861
8821-xnhvz,1,0,1,1,0.0,1,0,0,0,0,0,1,0,1,0.6149253731343283,0.0070678513731825,1,1,0,0,0,0,0,1,Negative,-0.5736013880252838,Sign one due cancel,0.9649644629807396
8232-ctlko,1,0,1,1,0.9154929577464788,1,0,1,0,0,0,1,0,1,0.4129353233830846,0.459035310408493,0,0,0,0,1,0,1,0,Very Positive,0.914256745147705,Electronic dsl convenience years,0.9553128592999311
2609-iaicy,1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5860696517412936,0.006733210246942,1,1,0,0,0,0,1,0,Negative,-0.2047531946182251,-1 internet service provider overall,0.0
0781-lkxbr,0,1,0,0,0.1126760563380281,1,1,0,0,1,0,1,1,1,0.818407960199005,0.1038310639279944,1,1,0,0,0,0,1,0,Neutral,-0.0163887240886688,Cancel ultimately decide recently,1.0
3999-wrngr,1,0,1,1,0.8309859154929577,0,0,0,1,0,0,1,1,1,0.3134328358208955,0.3520251557812139,0,0,0,0,0,0,1,0,Very Positive,0.9056128643035888,Flexibility need monthtomonth give,1.0
7590-vhveg,1,0,1,0,0.0,0,0,0,1,0,0,0,0,1,0.1154228855721393,0.001275098084468,0,0,0,0,0,0,1,0,Very Positive,0.9292141874313354,Past use quite reliability,0.934325645717186
5748-rncjt,0,0,0,0,0.9577464788732396,1,1,0,0,1,1,1,1,1,0.8781094527363184,0.8458342949457651,1,1,0,0,1,0,0,0,Neutral,-0.1088637944221496,Better deal decide ultimately,1.0
6416-yjttb,0,0,0,0,0.1408450704225352,1,0,1,0,1,0,0,0,1,0.6094527363184079,0.0896434341103161,0,1,0,0,0,0,0,0,Very Positive,0.8157085507392883,Downtime provider highly connection,0.954323239844336
1222-lryko,0,0,0,1,0.0704225352112676,1,1,0,0,0,0,0,0,0,0.0805970149253731,0.019068774521117,0,0,1,0,0,0,0,1,Very Positive,0.8975315581321717,Far mail monthtomonth flexibility,1.0
1666-jzpzt,0,0,0,0,0.3661971830985915,1,1,0,0,0,0,0,0,0,0.3059701492537313,0.1468439879990768,0,0,0,0,0,0,0,1,Very Positive,0.9467622087955476,Far mail monthtomonth flexibility,0.7861501128654699
1098-kfqec,1,0,1,1,0.7605633802816901,1,0,0,0,0,0,0,0,0,0.0114427860696517,0.1228017539810754,0,0,1,0,1,1,0,0,Very Positive,0.959016656112671,-1 internet service provider overall,0.0
4791-qrgmf,0,0,1,0,0.8169014084507042,1,1,0,0,1,0,1,1,1,0.808457711442786,0.6857027463651051,1,1,0,1,0,0,0,0,Very Negative,-0.8887750984668732,Better deal decide ultimately,0.8854389044067835
5090-emgtc,1,0,1,0,0.8169014084507042,1,0,0,1,0,1,1,1,1,0.8139303482587064,0.6942130163858758,0,1,0,0,1,0,0,1,Very Positive,0.6990669639587402,Fast years electronic fiber,0.9039128507606766
9220-znkji,1,1,1,0,0.7605633802816901,1,0,0,0,1,1,1,0,0,0.7019900497512437,0.5523309485345027,0,1,0,0,1,1,0,0,Very Positive,0.96252517619133,Card credit quality fast,0.1353515928030396
8205-vslrb,0,0,1,0,0.971830985915493,1,1,1,0,1,1,0,1,0,0.5875621890547263,0.6322870990076159,0,0,0,0,1,1,0,0,Very Positive,0.8901042327880859,Card credit payments dsl,0.993000610058612
2495-tthbq,1,0,0,1,0.0422535211267605,1,0,0,0,0,0,0,0,1,0.0213930348258706,0.0076102007846757,0,0,1,1,0,0,0,1,Very Positive,0.7079660160541534,-1 internet service provider overall,0.0
5781-rfzrp,0,0,1,0,0.9859154929577464,1,1,1,1,0,1,1,0,0,0.5497512437810945,0.6160800830833141,0,0,0,0,1,1,0,0,Very Positive,0.9228448140621186,Card credit payments dsl,1.0
4578-phjyz,0,0,1,1,0.7183098591549296,1,0,0,1,1,1,1,0,1,0.5024875621890547,0.3997288252942534,0,0,0,1,0,0,1,0,Very Positive,0.7840998420238494,-1 internet service provider overall,0.0
7601-wfvzv,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0129353233830845,8.654511885529664e-05,0,0,1,0,0,0,0,1,Very Positive,0.8902561650276184,Far mail monthtomonth flexibility,1.0
0906-qvpms,0,0,1,0,1.0,1,1,1,1,1,1,1,1,0,0.964179104477612,0.9613027925225018,0,1,0,0,1,0,0,0,Very Positive,0.8929612468242645,Transfer bank extremely highly,0.919589879084462
5909-echui,1,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0.3781094527363183,0.0043214862681744,1,0,0,0,0,0,1,0,Very Negative,-0.7062032980918884,Sign slow unreliable expectations,1.0
2739-cczmb,0,0,0,1,0.056338028169014,1,0,0,0,0,0,0,0,0,0.0208955223880596,0.0119086083544888,0,0,1,0,0,1,0,0,Very Positive,0.9413334778308868,Include deduct wish automatically,0.7665742014548529
9720-jjjor,0,0,1,1,0.5633802816901409,1,0,1,1,1,0,0,0,1,0.4184079601990049,0.2876182783291022,0,0,0,1,0,0,0,0,Very Positive,0.957868296766281,-1 internet service provider overall,0.0
9274-uarkj,1,0,0,0,0.1971830985915492,1,0,0,1,0,0,1,0,1,0.6462686567164179,0.1282252480960073,0,1,0,0,0,0,0,0,Very Positive,0.887464670419693,Transfer bank quality fast,0.3753802933274829
9993-lhieb,0,0,1,1,0.9295774647887324,1,0,1,0,1,1,0,1,0,0.4935323383084576,0.531831294714978,0,0,0,0,1,0,0,1,Very Positive,0.8845316380500794,-1 internet service provider overall,0.0
1849-rjyig,1,0,0,0,0.0985915492957746,1,0,1,0,0,0,1,0,1,0.4154228855721392,0.0541137779829217,0,0,0,0,0,0,1,0,Very Positive,0.610057113647461,Monthtomonth dsl contract check,1.0
1142-ihloo,1,0,0,0,0.7042253521126761,1,0,0,0,0,0,1,1,0,0.68955223880597,0.5143203323332564,0,1,0,1,0,1,0,0,Very Positive,0.961049665403366,Excellent without extremely loyal,0.4127847424450419
5074-fbghb,0,0,0,0,0.8873239436619719,1,1,0,0,1,1,1,1,1,0.8597014925373135,0.7928686822063236,0,1,0,1,0,1,0,0,Very Positive,0.94171328997612,Five extremely fast quality,1.0
4338-eycer,0,0,1,0,0.2816901408450704,1,0,0,0,0,0,1,0,0,0.3616915422885572,0.1276713593353335,0,0,0,0,0,0,0,0,Very Positive,0.8896778211593628,Monthtomonth dsl payments provider,0.2375563971190295
4374-ymusq,0,0,0,0,0.4647887323943662,1,1,1,1,1,1,1,1,0,0.9751243781094526,0.4477555965843526,0,1,0,1,0,1,0,0,Very Positive,0.8573251460552216,Credit card extremely fast,0.6080625881461019
1722-ldzjs,0,0,1,1,0.7323943661971831,1,0,0,0,0,0,0,0,0,0.0194029850746268,0.1210881606277406,0,0,1,1,0,1,0,0,Very Positive,0.7911385850429535,Though even card credit,0.7324948012390171
9084-oaykl,0,0,0,0,0.8028169014084507,1,0,0,0,0,0,0,0,0,0.0253731343283581,0.1377163627971382,0,0,1,0,1,0,0,1,Very Positive,0.8350244262218476,Mail though even years,0.9309145068397412
